ScanNumber	ScanTypeName	ScanType
21746	CID-MSn	2
21747	CID-MSn	2
21748	CID-MSn	2
21749	CID-MSn	2
21750	CID-MSn	2
21751	HMS	1
21752	CID-MSn	2
21753	CID-MSn	2
21754	CID-MSn	2
21755	CID-MSn	2
21756	CID-MSn	2
21757	CID-MSn	2
21758	CID-MSn	2
21759	CID-MSn	2
21760	CID-MSn	2
21761	CID-MSn	2
21762	HMS	1
21763	CID-MSn	2
21764	CID-MSn	2
21765	CID-MSn	2
21766	CID-MSn	2
21767	CID-MSn	2
21768	CID-MSn	2
21769	CID-MSn	2
21770	CID-MSn	2
21771	CID-MSn	2
21772	CID-MSn	2
21773	HMS	1
21774	CID-MSn	2
21775	CID-MSn	2
21776	CID-MSn	2
21777	CID-MSn	2
21778	CID-MSn	2
21779	CID-MSn	2
21780	CID-MSn	2
21781	CID-MSn	2
21782	CID-MSn	2
21783	CID-MSn	2
21784	HMS	1
21785	CID-MSn	2
21786	CID-MSn	2
21787	CID-MSn	2
21788	CID-MSn	2
21789	CID-MSn	2
21790	CID-MSn	2
21791	CID-MSn	2
21792	CID-MSn	2
21793	CID-MSn	2
21794	CID-MSn	2
21795	HMS	1
21796	CID-MSn	2
21797	CID-MSn	2
21798	CID-MSn	2
21799	CID-MSn	2
21800	CID-MSn	2
21801	CID-MSn	2
21802	CID-MSn	2
21803	CID-MSn	2
21804	CID-MSn	2
21805	CID-MSn	2
21806	HMS	1
21807	CID-MSn	2
21808	CID-MSn	2
21809	CID-MSn	2
21810	CID-MSn	2
21811	CID-MSn	2
21812	CID-MSn	2
21813	CID-MSn	2
21814	CID-MSn	2
21815	CID-MSn	2
21816	CID-MSn	2
21817	HMS	1
21818	CID-MSn	2
21819	CID-MSn	2
21820	CID-MSn	2
21821	CID-MSn	2
21822	CID-MSn	2
21823	CID-MSn	2
21824	CID-MSn	2
21825	CID-MSn	2
21826	CID-MSn	2
21827	CID-MSn	2
21828	HMS	1
21829	CID-MSn	2
21830	CID-MSn	2
21831	CID-MSn	2
21832	CID-MSn	2
21833	CID-MSn	2
21834	CID-MSn	2
21835	CID-MSn	2
21836	CID-MSn	2
21837	CID-MSn	2
21838	CID-MSn	2
21839	HMS	1
21840	CID-MSn	2
21841	CID-MSn	2
21842	CID-MSn	2
21843	CID-MSn	2
21844	CID-MSn	2
21845	CID-MSn	2
21846	CID-MSn	2
21847	CID-MSn	2
21848	CID-MSn	2
21849	CID-MSn	2
21850	HMS	1
21851	CID-MSn	2
21852	CID-MSn	2
21853	CID-MSn	2
21854	CID-MSn	2
21855	CID-MSn	2
21856	CID-MSn	2
21857	CID-MSn	2
21858	CID-MSn	2
21859	CID-MSn	2
21860	CID-MSn	2
21861	HMS	1
21862	CID-MSn	2
21863	CID-MSn	2
21864	CID-MSn	2
21865	CID-MSn	2
21866	CID-MSn	2
21867	CID-MSn	2
21868	CID-MSn	2
21869	CID-MSn	2
21870	CID-MSn	2
21871	CID-MSn	2
21872	HMS	1
21873	CID-MSn	2
21874	CID-MSn	2
21875	CID-MSn	2
21876	CID-MSn	2
21877	CID-MSn	2
21878	CID-MSn	2
21879	CID-MSn	2
21880	CID-MSn	2
21881	CID-MSn	2
21882	CID-MSn	2
21883	HMS	1
21884	CID-MSn	2
21885	CID-MSn	2
21886	CID-MSn	2
21887	CID-MSn	2
21888	CID-MSn	2
21889	CID-MSn	2
21890	CID-MSn	2
21891	CID-MSn	2
21892	CID-MSn	2
21893	CID-MSn	2
21894	HMS	1
21895	CID-MSn	2
21896	CID-MSn	2
21897	CID-MSn	2
21898	CID-MSn	2
21899	CID-MSn	2
21900	CID-MSn	2
21901	CID-MSn	2
21902	CID-MSn	2
21903	CID-MSn	2
21904	CID-MSn	2
21905	HMS	1
21906	CID-MSn	2
21907	CID-MSn	2
21908	CID-MSn	2
21909	CID-MSn	2
21910	CID-MSn	2
21911	CID-MSn	2
21912	CID-MSn	2
21913	CID-MSn	2
21914	CID-MSn	2
21915	CID-MSn	2
21916	HMS	1
21917	CID-MSn	2
21918	CID-MSn	2
21919	CID-MSn	2
21920	CID-MSn	2
21921	CID-MSn	2
21922	CID-MSn	2
21923	CID-MSn	2
21924	CID-MSn	2
21925	CID-MSn	2
21926	CID-MSn	2
21927	HMS	1
21928	CID-MSn	2
21929	CID-MSn	2
21930	CID-MSn	2
21931	CID-MSn	2
21932	CID-MSn	2
21933	CID-MSn	2
21934	CID-MSn	2
21935	CID-MSn	2
21936	CID-MSn	2
21937	CID-MSn	2
21938	HMS	1
21939	CID-MSn	2
21940	CID-MSn	2
21941	CID-MSn	2
21942	CID-MSn	2
21943	CID-MSn	2
21944	CID-MSn	2
21945	CID-MSn	2
21946	CID-MSn	2
21947	CID-MSn	2
21948	CID-MSn	2
21949	HMS	1
21950	CID-MSn	2
21951	CID-MSn	2
21952	CID-MSn	2
21953	CID-MSn	2
21954	CID-MSn	2
21955	CID-MSn	2
21956	CID-MSn	2
21957	CID-MSn	2
21958	CID-MSn	2
21959	CID-MSn	2
21960	HMS	1
21961	CID-MSn	2
21962	CID-MSn	2
21963	CID-MSn	2
21964	CID-MSn	2
21965	CID-MSn	2
21966	CID-MSn	2
21967	CID-MSn	2
21968	CID-MSn	2
21969	CID-MSn	2
21970	CID-MSn	2
21971	HMS	1
21972	CID-MSn	2
21973	CID-MSn	2
21974	CID-MSn	2
21975	CID-MSn	2
21976	CID-MSn	2
21977	CID-MSn	2
21978	CID-MSn	2
21979	CID-MSn	2
21980	CID-MSn	2
21981	CID-MSn	2
21982	HMS	1
21983	CID-MSn	2
21984	CID-MSn	2
21985	CID-MSn	2
21986	CID-MSn	2
21987	CID-MSn	2
21988	CID-MSn	2
21989	CID-MSn	2
21990	CID-MSn	2
21991	CID-MSn	2
21992	CID-MSn	2
21993	HMS	1
21994	CID-MSn	2
21995	CID-MSn	2
21996	CID-MSn	2
21997	CID-MSn	2
21998	CID-MSn	2
21999	CID-MSn	2
22000	CID-MSn	2
22001	CID-MSn	2
22002	CID-MSn	2
22003	CID-MSn	2
22004	HMS	1
22005	CID-MSn	2
22006	CID-MSn	2
22007	CID-MSn	2
22008	CID-MSn	2
22009	CID-MSn	2
22010	CID-MSn	2
22011	CID-MSn	2
22012	CID-MSn	2
22013	CID-MSn	2
22014	CID-MSn	2
22015	HMS	1
22016	CID-MSn	2
22017	CID-MSn	2
22018	CID-MSn	2
22019	CID-MSn	2
22020	CID-MSn	2
22021	CID-MSn	2
22022	CID-MSn	2
22023	CID-MSn	2
22024	CID-MSn	2
22025	CID-MSn	2
22026	HMS	1
22027	CID-MSn	2
22028	CID-MSn	2
22029	CID-MSn	2
22030	CID-MSn	2
22031	CID-MSn	2
22032	CID-MSn	2
22033	CID-MSn	2
22034	CID-MSn	2
22035	CID-MSn	2
22036	CID-MSn	2
22037	HMS	1
22038	CID-MSn	2
22039	CID-MSn	2
22040	CID-MSn	2
22041	CID-MSn	2
22042	CID-MSn	2
22043	CID-MSn	2
22044	CID-MSn	2
22045	CID-MSn	2
22046	CID-MSn	2
22047	CID-MSn	2
22048	HMS	1
22049	CID-MSn	2
22050	CID-MSn	2
22051	CID-MSn	2
22052	CID-MSn	2
22053	CID-MSn	2
22054	CID-MSn	2
22055	CID-MSn	2
22056	CID-MSn	2
22057	CID-MSn	2
22058	CID-MSn	2
22059	HMS	1
22060	CID-MSn	2
22061	CID-MSn	2
22062	CID-MSn	2
22063	CID-MSn	2
22064	CID-MSn	2
22065	CID-MSn	2
22066	CID-MSn	2
22067	CID-MSn	2
22068	CID-MSn	2
22069	CID-MSn	2
22070	HMS	1
22071	CID-MSn	2
22072	CID-MSn	2
22073	CID-MSn	2
22074	CID-MSn	2
22075	CID-MSn	2
22076	CID-MSn	2
22077	CID-MSn	2
22078	CID-MSn	2
22079	CID-MSn	2
22080	CID-MSn	2
22081	HMS	1
22082	CID-MSn	2
22083	CID-MSn	2
22084	CID-MSn	2
22085	CID-MSn	2
22086	CID-MSn	2
22087	CID-MSn	2
22088	CID-MSn	2
22089	CID-MSn	2
22090	CID-MSn	2
22091	CID-MSn	2
22092	HMS	1
22093	CID-MSn	2
22094	CID-MSn	2
22095	CID-MSn	2
22096	CID-MSn	2
22097	CID-MSn	2
22098	CID-MSn	2
22099	CID-MSn	2
22100	CID-MSn	2
22101	CID-MSn	2
22102	CID-MSn	2
22103	HMS	1
22104	CID-MSn	2
22105	CID-MSn	2
22106	CID-MSn	2
22107	CID-MSn	2
22108	CID-MSn	2
22109	CID-MSn	2
22110	CID-MSn	2
22111	CID-MSn	2
22112	CID-MSn	2
22113	CID-MSn	2
22114	HMS	1
22115	CID-MSn	2
22116	CID-MSn	2
22117	CID-MSn	2
22118	CID-MSn	2
22119	CID-MSn	2
22120	CID-MSn	2
22121	CID-MSn	2
22122	CID-MSn	2
22123	CID-MSn	2
22124	CID-MSn	2
22125	HMS	1
22126	CID-MSn	2
22127	CID-MSn	2
22128	CID-MSn	2
22129	CID-MSn	2
22130	CID-MSn	2
22131	CID-MSn	2
22132	CID-MSn	2
22133	CID-MSn	2
22134	CID-MSn	2
22135	CID-MSn	2
22136	HMS	1
22137	CID-MSn	2
22138	CID-MSn	2
22139	CID-MSn	2
22140	CID-MSn	2
22141	CID-MSn	2
22142	CID-MSn	2
22143	CID-MSn	2
22144	CID-MSn	2
22145	CID-MSn	2
22146	CID-MSn	2
22147	HMS	1
22148	CID-MSn	2
22149	CID-MSn	2
22150	CID-MSn	2
22151	CID-MSn	2
22152	CID-MSn	2
22153	CID-MSn	2
22154	CID-MSn	2
22155	CID-MSn	2
22156	CID-MSn	2
22157	CID-MSn	2
22158	HMS	1
22159	CID-MSn	2
22160	CID-MSn	2
22161	CID-MSn	2
22162	CID-MSn	2
22163	CID-MSn	2
22164	CID-MSn	2
22165	CID-MSn	2
22166	CID-MSn	2
22167	CID-MSn	2
22168	CID-MSn	2
22169	HMS	1
22170	CID-MSn	2
22171	CID-MSn	2
22172	CID-MSn	2
22173	CID-MSn	2
22174	CID-MSn	2
22175	CID-MSn	2
22176	CID-MSn	2
22177	CID-MSn	2
22178	CID-MSn	2
22179	CID-MSn	2
22180	HMS	1
22181	CID-MSn	2
22182	CID-MSn	2
22183	CID-MSn	2
22184	CID-MSn	2
22185	CID-MSn	2
22186	CID-MSn	2
22187	CID-MSn	2
22188	CID-MSn	2
22189	CID-MSn	2
22190	CID-MSn	2
22191	HMS	1
22192	CID-MSn	2
22193	CID-MSn	2
22194	CID-MSn	2
22195	CID-MSn	2
22196	CID-MSn	2
22197	CID-MSn	2
22198	CID-MSn	2
22199	CID-MSn	2
22200	CID-MSn	2
22201	CID-MSn	2
22202	HMS	1
22203	CID-MSn	2
22204	CID-MSn	2
22205	CID-MSn	2
22206	CID-MSn	2
22207	CID-MSn	2
22208	CID-MSn	2
22209	CID-MSn	2
22210	CID-MSn	2
22211	CID-MSn	2
22212	CID-MSn	2
22213	HMS	1
22214	CID-MSn	2
22215	CID-MSn	2
22216	CID-MSn	2
22217	CID-MSn	2
22218	CID-MSn	2
22219	CID-MSn	2
22220	CID-MSn	2
22221	CID-MSn	2
22222	CID-MSn	2
22223	CID-MSn	2
22224	HMS	1
22225	CID-MSn	2
22226	CID-MSn	2
22227	CID-MSn	2
22228	CID-MSn	2
22229	CID-MSn	2
22230	CID-MSn	2
22231	CID-MSn	2
22232	CID-MSn	2
22233	CID-MSn	2
22234	CID-MSn	2
22235	HMS	1
22236	CID-MSn	2
22237	CID-MSn	2
22238	CID-MSn	2
22239	CID-MSn	2
22240	CID-MSn	2
22241	CID-MSn	2
22242	CID-MSn	2
22243	CID-MSn	2
22244	CID-MSn	2
22245	CID-MSn	2
22246	HMS	1
22247	CID-MSn	2
22248	CID-MSn	2
22249	CID-MSn	2
22250	CID-MSn	2
22251	CID-MSn	2
22252	CID-MSn	2
22253	CID-MSn	2
22254	CID-MSn	2
22255	CID-MSn	2
22256	CID-MSn	2
22257	HMS	1
22258	CID-MSn	2
22259	CID-MSn	2
22260	CID-MSn	2
22261	CID-MSn	2
22262	CID-MSn	2
22263	CID-MSn	2
22264	CID-MSn	2
22265	CID-MSn	2
22266	CID-MSn	2
22267	CID-MSn	2
22268	HMS	1
22269	CID-MSn	2
22270	CID-MSn	2
22271	CID-MSn	2
22272	CID-MSn	2
22273	CID-MSn	2
22274	CID-MSn	2
22275	CID-MSn	2
22276	CID-MSn	2
22277	CID-MSn	2
22278	CID-MSn	2
22279	HMS	1
22280	CID-MSn	2
22281	CID-MSn	2
22282	CID-MSn	2
22283	CID-MSn	2
22284	CID-MSn	2
22285	CID-MSn	2
22286	CID-MSn	2
22287	CID-MSn	2
22288	CID-MSn	2
22289	CID-MSn	2
22290	HMS	1
22291	CID-MSn	2
22292	CID-MSn	2
22293	CID-MSn	2
22294	CID-MSn	2
22295	CID-MSn	2
22296	CID-MSn	2
22297	CID-MSn	2
22298	CID-MSn	2
22299	CID-MSn	2
22300	CID-MSn	2
22301	HMS	1
22302	CID-MSn	2
22303	CID-MSn	2
22304	CID-MSn	2
22305	CID-MSn	2
22306	CID-MSn	2
22307	CID-MSn	2
22308	CID-MSn	2
22309	CID-MSn	2
22310	CID-MSn	2
22311	CID-MSn	2
22312	HMS	1
22313	CID-MSn	2
22314	CID-MSn	2
22315	CID-MSn	2
22316	CID-MSn	2
22317	CID-MSn	2
22318	CID-MSn	2
22319	CID-MSn	2
22320	CID-MSn	2
22321	CID-MSn	2
22322	CID-MSn	2
22323	HMS	1
22324	CID-MSn	2
22325	CID-MSn	2
22326	CID-MSn	2
22327	CID-MSn	2
22328	CID-MSn	2
22329	CID-MSn	2
22330	CID-MSn	2
22331	CID-MSn	2
22332	CID-MSn	2
22333	CID-MSn	2
22334	HMS	1
22335	CID-MSn	2
22336	CID-MSn	2
22337	CID-MSn	2
22338	CID-MSn	2
22339	CID-MSn	2
22340	CID-MSn	2
22341	CID-MSn	2
22342	CID-MSn	2
22343	CID-MSn	2
22344	CID-MSn	2
22345	HMS	1
22346	CID-MSn	2
22347	CID-MSn	2
22348	CID-MSn	2
22349	CID-MSn	2
22350	CID-MSn	2
22351	CID-MSn	2
22352	CID-MSn	2
22353	CID-MSn	2
22354	CID-MSn	2
22355	CID-MSn	2
22356	HMS	1
22357	CID-MSn	2
22358	CID-MSn	2
22359	CID-MSn	2
22360	CID-MSn	2
22361	CID-MSn	2
22362	CID-MSn	2
22363	CID-MSn	2
22364	CID-MSn	2
22365	CID-MSn	2
22366	CID-MSn	2
22367	HMS	1
22368	CID-MSn	2
22369	CID-MSn	2
22370	CID-MSn	2
22371	CID-MSn	2
22372	CID-MSn	2
22373	CID-MSn	2
22374	CID-MSn	2
22375	CID-MSn	2
22376	CID-MSn	2
22377	CID-MSn	2
22378	HMS	1
22379	CID-MSn	2
22380	CID-MSn	2
22381	CID-MSn	2
22382	CID-MSn	2
22383	CID-MSn	2
22384	CID-MSn	2
22385	CID-MSn	2
22386	CID-MSn	2
22387	CID-MSn	2
22388	CID-MSn	2
22389	HMS	1
22390	CID-MSn	2
22391	CID-MSn	2
22392	CID-MSn	2
22393	CID-MSn	2
22394	CID-MSn	2
22395	CID-MSn	2
22396	CID-MSn	2
22397	CID-MSn	2
22398	CID-MSn	2
22399	CID-MSn	2
22400	HMS	1
22401	CID-MSn	2
22402	CID-MSn	2
22403	CID-MSn	2
22404	CID-MSn	2
22405	CID-MSn	2
22406	CID-MSn	2
22407	CID-MSn	2
22408	CID-MSn	2
22409	CID-MSn	2
22410	CID-MSn	2
22411	HMS	1
22412	CID-MSn	2
22413	CID-MSn	2
22414	CID-MSn	2
22415	CID-MSn	2
22416	CID-MSn	2
22417	CID-MSn	2
22418	CID-MSn	2
22419	CID-MSn	2
22420	CID-MSn	2
22421	CID-MSn	2
22422	HMS	1
22423	CID-MSn	2
22424	CID-MSn	2
22425	CID-MSn	2
22426	CID-MSn	2
22427	CID-MSn	2
22428	CID-MSn	2
22429	CID-MSn	2
22430	CID-MSn	2
22431	CID-MSn	2
22432	CID-MSn	2
22433	HMS	1
22434	CID-MSn	2
22435	CID-MSn	2
22436	CID-MSn	2
22437	CID-MSn	2
22438	CID-MSn	2
22439	CID-MSn	2
22440	CID-MSn	2
22441	CID-MSn	2
22442	CID-MSn	2
22443	CID-MSn	2
22444	HMS	1
22445	CID-MSn	2
22446	CID-MSn	2
22447	CID-MSn	2
22448	CID-MSn	2
22449	CID-MSn	2
22450	CID-MSn	2
22451	CID-MSn	2
22452	CID-MSn	2
22453	CID-MSn	2
22454	CID-MSn	2
22455	HMS	1
22456	CID-MSn	2
22457	CID-MSn	2
22458	CID-MSn	2
22459	CID-MSn	2
22460	CID-MSn	2
22461	CID-MSn	2
22462	CID-MSn	2
22463	CID-MSn	2
22464	CID-MSn	2
22465	CID-MSn	2
22466	HMS	1
22467	CID-MSn	2
22468	CID-MSn	2
22469	CID-MSn	2
22470	CID-MSn	2
22471	CID-MSn	2
22472	CID-MSn	2
22473	CID-MSn	2
22474	CID-MSn	2
22475	CID-MSn	2
22476	CID-MSn	2
22477	HMS	1
22478	CID-MSn	2
22479	CID-MSn	2
22480	CID-MSn	2
22481	CID-MSn	2
22482	CID-MSn	2
22483	CID-MSn	2
22484	CID-MSn	2
22485	CID-MSn	2
22486	CID-MSn	2
22487	CID-MSn	2
22488	HMS	1
22489	CID-MSn	2
22490	CID-MSn	2
22491	CID-MSn	2
22492	CID-MSn	2
22493	CID-MSn	2
22494	CID-MSn	2
22495	CID-MSn	2
22496	CID-MSn	2
22497	CID-MSn	2
22498	CID-MSn	2
22499	HMS	1
22500	CID-MSn	2
22501	CID-MSn	2
22502	CID-MSn	2
22503	CID-MSn	2
22504	CID-MSn	2
22505	CID-MSn	2
22506	CID-MSn	2
22507	CID-MSn	2
22508	CID-MSn	2
22509	CID-MSn	2
22510	HMS	1
22511	CID-MSn	2
22512	CID-MSn	2
22513	CID-MSn	2
22514	CID-MSn	2
22515	CID-MSn	2
22516	CID-MSn	2
22517	CID-MSn	2
22518	CID-MSn	2
22519	CID-MSn	2
22520	CID-MSn	2
22521	HMS	1
22522	CID-MSn	2
22523	CID-MSn	2
22524	CID-MSn	2
22525	CID-MSn	2
22526	CID-MSn	2
22527	CID-MSn	2
22528	CID-MSn	2
22529	CID-MSn	2
22530	CID-MSn	2
22531	CID-MSn	2
22532	HMS	1
22533	CID-MSn	2
22534	CID-MSn	2
22535	CID-MSn	2
22536	CID-MSn	2
22537	CID-MSn	2
22538	CID-MSn	2
22539	CID-MSn	2
22540	CID-MSn	2
22541	CID-MSn	2
22542	CID-MSn	2
22543	HMS	1
22544	CID-MSn	2
22545	CID-MSn	2
22546	CID-MSn	2
22547	CID-MSn	2
22548	CID-MSn	2
22549	CID-MSn	2
22550	CID-MSn	2
22551	CID-MSn	2
22552	CID-MSn	2
22553	CID-MSn	2
22554	HMS	1
22555	CID-MSn	2
22556	CID-MSn	2
22557	CID-MSn	2
22558	CID-MSn	2
22559	CID-MSn	2
22560	CID-MSn	2
22561	CID-MSn	2
22562	CID-MSn	2
22563	CID-MSn	2
22564	CID-MSn	2
22565	HMS	1
22566	CID-MSn	2
22567	CID-MSn	2
22568	CID-MSn	2
22569	CID-MSn	2
22570	CID-MSn	2
22571	CID-MSn	2
22572	CID-MSn	2
22573	CID-MSn	2
22574	CID-MSn	2
22575	CID-MSn	2
22576	HMS	1
22577	CID-MSn	2
22578	CID-MSn	2
22579	CID-MSn	2
22580	CID-MSn	2
22581	CID-MSn	2
22582	CID-MSn	2
22583	CID-MSn	2
22584	CID-MSn	2
22585	CID-MSn	2
22586	CID-MSn	2
22587	HMS	1
22588	CID-MSn	2
22589	CID-MSn	2
22590	CID-MSn	2
22591	CID-MSn	2
22592	CID-MSn	2
22593	CID-MSn	2
22594	CID-MSn	2
22595	CID-MSn	2
22596	CID-MSn	2
22597	CID-MSn	2
22598	HMS	1
22599	CID-MSn	2
22600	CID-MSn	2
22601	CID-MSn	2
22602	CID-MSn	2
22603	CID-MSn	2
22604	CID-MSn	2
22605	CID-MSn	2
22606	CID-MSn	2
22607	CID-MSn	2
22608	CID-MSn	2
22609	HMS	1
22610	CID-MSn	2
22611	CID-MSn	2
22612	CID-MSn	2
22613	CID-MSn	2
22614	CID-MSn	2
22615	CID-MSn	2
22616	CID-MSn	2
22617	CID-MSn	2
22618	CID-MSn	2
22619	CID-MSn	2
22620	HMS	1
22621	CID-MSn	2
22622	CID-MSn	2
22623	CID-MSn	2
22624	CID-MSn	2
22625	CID-MSn	2
22626	CID-MSn	2
22627	CID-MSn	2
22628	CID-MSn	2
22629	CID-MSn	2
22630	CID-MSn	2
22631	HMS	1
22632	CID-MSn	2
22633	CID-MSn	2
22634	CID-MSn	2
22635	CID-MSn	2
22636	CID-MSn	2
22637	CID-MSn	2
22638	CID-MSn	2
22639	CID-MSn	2
22640	CID-MSn	2
22641	CID-MSn	2
22642	HMS	1
22643	CID-MSn	2
22644	CID-MSn	2
22645	CID-MSn	2
22646	CID-MSn	2
22647	CID-MSn	2
22648	CID-MSn	2
22649	CID-MSn	2
22650	CID-MSn	2
22651	CID-MSn	2
22652	CID-MSn	2
22653	HMS	1
22654	CID-MSn	2
22655	CID-MSn	2
22656	CID-MSn	2
22657	CID-MSn	2
22658	CID-MSn	2
22659	CID-MSn	2
22660	CID-MSn	2
22661	CID-MSn	2
22662	CID-MSn	2
22663	CID-MSn	2
22664	HMS	1
22665	CID-MSn	2
22666	CID-MSn	2
22667	CID-MSn	2
22668	CID-MSn	2
22669	CID-MSn	2
22670	CID-MSn	2
22671	CID-MSn	2
22672	CID-MSn	2
22673	CID-MSn	2
22674	CID-MSn	2
22675	HMS	1
22676	CID-MSn	2
22677	CID-MSn	2
22678	CID-MSn	2
22679	CID-MSn	2
22680	CID-MSn	2
22681	CID-MSn	2
22682	CID-MSn	2
22683	CID-MSn	2
22684	CID-MSn	2
22685	CID-MSn	2
22686	HMS	1
22687	CID-MSn	2
22688	CID-MSn	2
22689	CID-MSn	2
22690	CID-MSn	2
22691	CID-MSn	2
22692	CID-MSn	2
22693	CID-MSn	2
22694	CID-MSn	2
22695	CID-MSn	2
22696	CID-MSn	2
22697	HMS	1
22698	CID-MSn	2
22699	CID-MSn	2
22700	CID-MSn	2
22701	CID-MSn	2
22702	CID-MSn	2
22703	CID-MSn	2
22704	CID-MSn	2
22705	CID-MSn	2
22706	CID-MSn	2
22707	CID-MSn	2
22708	HMS	1
22709	CID-MSn	2
22710	CID-MSn	2
22711	CID-MSn	2
22712	CID-MSn	2
22713	CID-MSn	2
22714	CID-MSn	2
22715	CID-MSn	2
22716	CID-MSn	2
22717	CID-MSn	2
22718	CID-MSn	2
22719	HMS	1
22720	CID-MSn	2
22721	CID-MSn	2
22722	CID-MSn	2
22723	CID-MSn	2
22724	CID-MSn	2
22725	CID-MSn	2
22726	CID-MSn	2
22727	CID-MSn	2
22728	CID-MSn	2
22729	CID-MSn	2
22730	HMS	1
22731	CID-MSn	2
22732	CID-MSn	2
22733	CID-MSn	2
22734	CID-MSn	2
22735	CID-MSn	2
22736	CID-MSn	2
22737	CID-MSn	2
22738	CID-MSn	2
22739	CID-MSn	2
22740	CID-MSn	2
22741	HMS	1
22742	CID-MSn	2
22743	CID-MSn	2
22744	CID-MSn	2
22745	CID-MSn	2
22746	CID-MSn	2
22747	CID-MSn	2
22748	CID-MSn	2
22749	CID-MSn	2
22750	CID-MSn	2
22751	CID-MSn	2
22752	HMS	1
22753	CID-MSn	2
22754	CID-MSn	2
22755	CID-MSn	2
22756	CID-MSn	2
22757	CID-MSn	2
22758	CID-MSn	2
22759	CID-MSn	2
22760	CID-MSn	2
22761	CID-MSn	2
22762	CID-MSn	2
22763	HMS	1
22764	CID-MSn	2
22765	CID-MSn	2
22766	CID-MSn	2
22767	CID-MSn	2
22768	CID-MSn	2
22769	CID-MSn	2
22770	CID-MSn	2
22771	CID-MSn	2
22772	CID-MSn	2
22773	CID-MSn	2
22774	HMS	1
22775	CID-MSn	2
22776	CID-MSn	2
22777	CID-MSn	2
22778	CID-MSn	2
22779	CID-MSn	2
22780	CID-MSn	2
22781	CID-MSn	2
22782	CID-MSn	2
22783	CID-MSn	2
22784	CID-MSn	2
22785	HMS	1
22786	CID-MSn	2
22787	CID-MSn	2
22788	CID-MSn	2
22789	CID-MSn	2
22790	CID-MSn	2
22791	CID-MSn	2
22792	CID-MSn	2
22793	CID-MSn	2
22794	CID-MSn	2
22795	CID-MSn	2
22796	HMS	1
22797	CID-MSn	2
22798	CID-MSn	2
22799	CID-MSn	2
22800	CID-MSn	2
22801	CID-MSn	2
22802	CID-MSn	2
22803	CID-MSn	2
22804	CID-MSn	2
22805	CID-MSn	2
22806	CID-MSn	2
22807	HMS	1
22808	CID-MSn	2
22809	CID-MSn	2
22810	CID-MSn	2
22811	CID-MSn	2
22812	CID-MSn	2
22813	CID-MSn	2
22814	CID-MSn	2
22815	CID-MSn	2
22816	CID-MSn	2
22817	CID-MSn	2
22818	HMS	1
22819	CID-MSn	2
22820	CID-MSn	2
22821	CID-MSn	2
22822	CID-MSn	2
22823	CID-MSn	2
22824	CID-MSn	2
22825	CID-MSn	2
22826	CID-MSn	2
22827	CID-MSn	2
22828	CID-MSn	2
22829	HMS	1
22830	CID-MSn	2
22831	CID-MSn	2
22832	CID-MSn	2
22833	CID-MSn	2
22834	CID-MSn	2
22835	CID-MSn	2
22836	CID-MSn	2
22837	CID-MSn	2
22838	CID-MSn	2
22839	CID-MSn	2
22840	HMS	1
22841	CID-MSn	2
22842	CID-MSn	2
22843	CID-MSn	2
22844	CID-MSn	2
22845	CID-MSn	2
22846	CID-MSn	2
22847	CID-MSn	2
22848	CID-MSn	2
22849	CID-MSn	2
22850	CID-MSn	2
22851	HMS	1
22852	CID-MSn	2
22853	CID-MSn	2
22854	CID-MSn	2
22855	CID-MSn	2
22856	CID-MSn	2
22857	CID-MSn	2
22858	CID-MSn	2
22859	CID-MSn	2
22860	CID-MSn	2
22861	CID-MSn	2
22862	HMS	1
22863	CID-MSn	2
22864	CID-MSn	2
22865	CID-MSn	2
22866	CID-MSn	2
22867	CID-MSn	2
22868	CID-MSn	2
22869	CID-MSn	2
22870	CID-MSn	2
22871	CID-MSn	2
22872	CID-MSn	2
22873	HMS	1
22874	CID-MSn	2
22875	CID-MSn	2
22876	CID-MSn	2
22877	CID-MSn	2
22878	CID-MSn	2
22879	CID-MSn	2
22880	CID-MSn	2
22881	CID-MSn	2
22882	CID-MSn	2
22883	CID-MSn	2
22884	HMS	1
22885	CID-MSn	2
22886	CID-MSn	2
22887	CID-MSn	2
22888	CID-MSn	2
22889	CID-MSn	2
22890	CID-MSn	2
22891	CID-MSn	2
22892	CID-MSn	2
22893	CID-MSn	2
22894	CID-MSn	2
22895	HMS	1
22896	CID-MSn	2
22897	CID-MSn	2
22898	CID-MSn	2
22899	CID-MSn	2
22900	CID-MSn	2
22901	CID-MSn	2
22902	CID-MSn	2
22903	CID-MSn	2
22904	CID-MSn	2
22905	CID-MSn	2
22906	HMS	1
22907	CID-MSn	2
22908	CID-MSn	2
22909	CID-MSn	2
22910	CID-MSn	2
22911	CID-MSn	2
22912	CID-MSn	2
22913	CID-MSn	2
22914	CID-MSn	2
22915	CID-MSn	2
22916	CID-MSn	2
22917	HMS	1
22918	CID-MSn	2
22919	CID-MSn	2
22920	CID-MSn	2
22921	CID-MSn	2
22922	CID-MSn	2
22923	CID-MSn	2
22924	CID-MSn	2
22925	CID-MSn	2
22926	CID-MSn	2
22927	CID-MSn	2
22928	HMS	1
22929	CID-MSn	2
22930	CID-MSn	2
22931	CID-MSn	2
22932	CID-MSn	2
22933	CID-MSn	2
22934	CID-MSn	2
22935	CID-MSn	2
22936	CID-MSn	2
22937	CID-MSn	2
